date,revenue,purchases,salaries,rent,other_expenses
2022-01-04,21000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-05,26000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-06,60000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-07,9000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-08,39000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-09,70000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-10,80000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-11,120000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-12,40000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-13,46000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-14,48387.096774193546,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-15,27000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-16,21000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-17,28000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-18,30000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-19,24000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-20,50000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-21,48387.096774193546,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-22,48387.096774193546,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-23,44000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-24,27000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-25,30000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-26,42000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-27,50000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-28,48387.096774193546,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-29,29000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-30,32000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-31,30000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-02-01,30000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-02,50000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-03,85000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-04,48214.28571428572,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-05,33000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-06,38000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-07,31000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-08,60000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-09,34000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-10,103000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-11,50000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-12,39000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-13,50000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-14,44000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-15,53000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-16,50000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-17,55000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-18,40000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-19,36000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-20,25000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-21,50000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-22,45000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-23,58000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-24,70000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-25,39000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-26,36000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-27,40000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-02-28,56000.0,0.0,10857.142857142857,3214.285714285714,0.0
2022-03-01,36000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-02,18000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-03,52000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-04,40000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-05,70000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-06,34000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-07,90000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-08,30000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-09,32000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-10,92000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-11,50000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-12,70000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-13,36000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-14,38000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-15,39000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-16,40000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-17,57000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-18,74000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
2022-03-19,40000.0,19056.66129032258,9677.41950967742,2903.2258064516127,0.0
