mois,produit,quantite_totale,valeur_totale,prix_moyen_pondere
2025-01,motif temina,2.0,400.0,200.0
2025-01,motifs fleur,2.0,360.0,180.0
2025-01,mrgarine fleurial 500g,55.0,9790.0,178.0
2025-01,nakkach,1723.0,108320.0,62.867092280905396
2025-01,nakkache,350.0,21000.0,60.0
2025-01,nappage,3.0,655.0,218.33333333333334
2025-01,navet,11.5,2120.0,184.34782608695653
2025-01,navet + courgette,4.0,400.0,100.0
2025-01,navet carrotes,1.0,250.0,250.0
2025-01,navet courgette,32.0,4740.0,148.125
2025-01,nectarine,1.0,350.0,350.0
2025-01,nectarine + raisins,1.0,400.0,400.0
2025-01,nettoyage vitres,2.0,2000.0,1000.0
2025-01,noix,9.0,11835.0,1315.0
2025-01,noix de cajou,0.3,1050.0,3500.0
2025-01,noix de coco,1.5,1400.0,933.3333333333334
2025-01,noix entier,0.25,350.0,1400.0
2025-01,noix noir,8.0,6000.0,750.0
2025-01,néttoyage vitrees,1.0,1000.0,1000.0
2025-01,oersil,1.0,30.0,30.0
2025-01,oeufs,10.0,2440.0,244.0
2025-01,olive,2.0,500.0,250.0
2025-01,olive coupé,4.0,4900.0,1225.0
2025-01,olive coupée,0.5,1450.0,2900.0
2025-01,olive dnyauté,0.5,300.0,600.0
2025-01,olive découpé,2.0,300.0,150.0
2025-01,olive dénoyauté,5.25,5450.0,1038.095238095238
2025-01,olive dényauté,7.5,4750.0,633.3333333333334
2025-01,olive efilet,1.0,600.0,600.0
2025-01,olive mélande,0.5,350.0,700.0
2025-01,olive noir,16.5,9150.0,554.5454545454545
2025-01,olive vert,1.0,650.0,650.0
2025-01,olive éffilet,2.5,1500.0,600.0
2025-01,olive éfilet,2.0,1200.0,600.0
2025-01,optella 10kg,0.5,2440.0,4880.0
2025-01,orange,0.75,450.0,600.0
2025-01,orgonza,9.0,1350.0,150.0
2025-01,"orgonza 4,5",10.0,900.0,90.0
2025-01,"orgonza 5,5",10.0,950.0,95.0
2025-01,"orgonza blanche 5,5",1.0,150.0,150.0
2025-01,"orgonza miel 4,5",1.0,150.0,150.0
2025-01,"orgonza rose 5,5",2.0,300.0,150.0
2025-01,pain,39.0,880.0,22.564102564102566
2025-01,pain baguette,50.0,500.0,10.0
2025-01,pain sandwich,12.0,300.0,25.0
2025-01,pain sandwiche,24.0,600.0,25.0
2025-01,pain tacos,50.0,17090.0,341.8
2025-01,pain tacos 10 pièces dans chaque,10.0,3300.0,330.0
2025-01,papier absorbant,3.0,710.0,236.66666666666666
2025-01,papier aluminium,17.0,22580.0,1328.235294117647
2025-01,papier aluminium 180m,2.0,2700.0,1350.0
2025-01,papier film,4.0,3330.0,832.5
2025-01,papier transparent,1.0,100.0,100.0
2025-01,papiercuisson,2.0,200.0,100.0
2025-01,parking,1.0,100.0,100.0
2025-01,parking + poubelle,3.0,1000.0,333.3333333333333
2025-01,patavia,3.0,440.0,146.66666666666666
2025-01,pate & filo,2.0,500.0,250.0
2025-01,pate d'arome beuure vanille,0.5,475.0,950.0
2025-01,pate d'arome chocolat,1.0,150.0,150.0
2025-01,pate d'arome citron,1.0,780.0,780.0
2025-01,pate d'arome fraise,1.0,150.0,150.0
2025-01,pate d'arome maa zehar,0.5,575.0,1150.0
2025-01,pate d'arome vanille,0.5,475.0,950.0
2025-01,pate feuilletée,20.0,7750.0,387.5
2025-01,pate feuillté,4.0,1600.0,400.0
2025-01,pate à filo,3.0,750.0,250.0
2025-01,pate à sucre,14.0,2000.0,142.85714285714286
2025-01,pate à tartiner mordjane,0.5,450.0,900.0
2025-01,pates feuilletée,5.0,2000.0,400.0
2025-01,persil,14.0,420.0,30.0
2025-01,persil + coraindre,2.0,60.0,30.0
2025-01,persil + coriandre+ menth,3.0,90.0,30.0
2025-01,persil + thym,2.0,60.0,30.0
2025-01,petit plateau rond,1.0,220.0,220.0
2025-01,petit pois surgelée,1.0,550.0,550.0
2025-01,piles,1.0,50.0,50.0
2025-01,pinces,2.0,400.0,200.0
2025-01,pioulet haché,1.0,800.0,800.0
2025-01,pipites chocolat,0.5,400.0,800.0
2025-01,pistache,1.6,4865.0,3040.625
2025-01,plateau caré simple,2.0,120.0,60.0
2025-01,plateau oeuf,8.0,4150.0,518.75
2025-01,plateau oeufs,3.0,1530.0,510.0
2025-01,plateau rond pour 9etayef,2.0,600.0,300.0
2025-01,plateau rond simple,1.0,100.0,100.0
2025-01,plateau ronde avec tule,2.0,300.0,150.0
2025-01,plateaux avec tule,4.0,800.0,200.0
2025-01,plateaux gateaux,1.0,700.0,700.0
2025-01,plateaux oeuf,53.0,25460.0,480.37735849056605
2025-01,plateaux oeufs,44.0,19210.0,436.59090909090907
2025-01,poches à douille,100.0,500.0,5.0
2025-01,poelle,1.0,2000.0,2000.0
2025-01,poerte mangé,1.0,650.0,650.0
2025-01,poichiche,1.0,220.0,220.0
2025-01,poire,1.5,420.0,280.0
2025-01,poivre,29.5,5275.0,178.8135593220339
2025-01,poivre noir,2.25,910.0,404.44444444444446
2025-01,poivre rouge,1.0,100.0,100.0
2025-01,poivre+ poivron + tomate fraiche,3.0,300.0,100.0
2025-01,poivron,0.5,100.0,200.0
2025-01,pomme,1.0,340.0,340.0
2025-01,pomme de terre,30.5,2330.0,76.39344262295081
2025-01,pomme de terre + citron+ dettes légumes,1.0,1000.0,1000.0
2025-01,pomme de terre courgette carrotte poivre,1.0,350.0,350.0
2025-01,pomme de terre épulchée,15.0,1950.0,130.0
2025-01,porte manger,2.0,800.0,400.0
2025-01,poubelle,3.0,900.0,300.0
2025-01,poulet,12.8,4985.0,389.453125
2025-01,poulet haché,58.8,42010.0,714.4557823129252
2025-01,poulet haché + blanc de poulet,26.66,20265.0,760.1275318829707
2025-01,poulet haché + blanc de poulet + escalope,12.05,9010.0,747.7178423236514
2025-01,poulet haché + blanc de poulet +escalope,24.5,18050.0,736.734693877551
2025-01,poulet haché + blanc de poulet+ escalope,3.9,3003.0,770.0
2025-01,poulet haché + escalope,7.9,5132.0,649.620253164557
2025-01,poulet haché blanc de poulet et éscalope,4.5,3150.0,700.0
2025-01,poulet haché+ blanc de poulet,7.25,5075.0,700.0
2025-01,poulet haché+ blanc de poulet +éscalope,4.3,3010.0,700.0
2025-01,povre noir,3.0,180.0,60.0
2025-01,prking marché,5.0,500.0,100.0
2025-01,prune,2.4,3600.0,1500.0
2025-01,prunes,2.0,1320.0,660.0
2025-01,pépites de chocolat,0.5,450.0,900.0
2025-01,pétrin,1.0,20000.0,20000.0
2025-01,quissestes 8,4.0,240.0,60.0
2025-01,quissetes blanc 12,2.0,100.0,50.0
2025-01,quissetes blanc num 10,53.0,2173.0,41.0
2025-01,quissetes blanc num 12,54.0,1998.0,37.0
2025-01,quissetes doré,5.0,500.0,100.0
2025-01,quissetes doré num 10,10.0,400.0,40.0
2025-01,quissetes doré num 8,10.0,200.0,20.0
2025-01,quissetes dorés,5.0,350.0,70.0
2025-01,quissetes num 8,96.0,960.0,10.0
2025-01,quissettes 12/15,4.0,112.0,28.0
2025-01,raisin secs,0.15,210.0,1400.0
2025-01,raisins sec,2.0,4500.0,2250.0
2025-01,raisins sec 50g,1.0,110.0,110.0
2025-01,raisisns,1.0,200.0,200.0
2025-01,rappeuse,2.0,1500.0,750.0
2025-01,rayan hospitalisation,1.0,5500.0,5500.0
2025-01,recharge internet et flexy,1.0,12000.0,12000.0
2025-01,recharge locale et magasin,2.0,3000.0,1500.0
2025-01,rechta,667.0,73910.0,110.8095952023988
2025-01,rechtaa,20.0,2000.0,100.0
2025-01,rened,1.0,50.0,50.0
2025-01,repats sofiane janvier / février,2.0,20000.0,10000.0
2025-01,riz,6.0,1460.0,243.33333333333334
2025-01,riz basmati,1.0,480.0,480.0
2025-01,ruban,15.0,525.0,35.0
2025-01,rubons,6.0,3000.0,500.0
2025-01,réparation rideau,1.0,4000.0,4000.0
2025-01,sac croissant,4.0,1000.0,250.0
2025-01,sac croissant 18,304.0,2395.0,7.878289473684211
2025-01,sac croissant 23,2.0,1600.0,800.0
2025-01,sac croissant 24,1.0,350.0,350.0
2025-01,sac croissant n23,200.0,400.0,2.0
2025-01,sac croissant num 14,600.0,600.0,1.0
2025-01,sac croissant num 18 400 pièces,1.0,560.0,560.0
2025-01,sac croissant num 23 400 pièces,1.0,750.0,750.0
2025-01,sac poubelle,5.0,1600.0,320.0
2025-01,sac poubelle 2*10*20,4.0,1000.0,250.0
2025-01,sachet blanc 5kg,1.0,1100.0,1100.0
2025-01,sachets blanc 5kg,9.5,6130.0,645.2631578947369
2025-01,sachets de congulation,7.0,350.0,50.0
2025-01,sachets pain tranparents,20.0,500.0,25.0
2025-01,sachets pain transparent,4.0,3650.0,912.5
2025-01,sachets transparent,2.0,1850.0,925.0
2025-01,sachets transparents,2.0,1350.0,675.0
2025-01,salade,36.0,4635.0,128.75
2025-01,salade épinards,1.0,400.0,400.0
2025-01,salde,2.0,200.0,100.0
2025-01,salha,1.0,200.0,200.0
2025-01,sanoudj,2.0,1600.0,800.0
2025-01,saqrdine,0.5,600.0,1200.0
2025-01,sardine,5.5,4560.0,829.0909090909091
2025-01,sardine conserve,2.0,400.0,200.0
2025-01,sardines,7.5,7450.0,993.3333333333334
2025-01,sauce tomate,1.0,270.0,270.0
2025-01,sel,101.0,3235.0,32.02970297029703
2025-01,"semen 1,8",15.0,11860.0,790.6666666666666
2025-01,"semen madina 1,8kg",44.0,35040.0,796.3636363636364
2025-01,semoule 25kg,8.0,8000.0,1000.0
2025-01,semoule blé complet,10.0,1000.0,100.0
2025-01,semoule complet,1.0,200.0,200.0
2025-01,semoule d'orge,5.0,600.0,120.0
2025-01,semoule fine 10kg,61.0,23024.0,377.44262295081967
2025-01,semoule fine 25kg,140.0,140000.0,1000.0
2025-01,semoule fine sosimie 10kg,22.0,8200.0,372.72727272727275
2025-01,semoule grosse moula 2kg,8.0,2160.0,270.0
2025-01,semoule moula 2kg,4.0,960.0,240.0
2025-01,semoule moula gros 10kg,6.0,5100.0,850.0
2025-01,semoule moula gross 10 kg,5.0,4550.0,910.0
2025-01,semoule moula grosse 10kg,3.0,2550.0,850.0
2025-01,semoule moula moyenne 10kg,30.0,19860.0,662.0
2025-01,semoule moula moyenne 2 kg,13.0,3250.0,250.0
2025-01,semoule moula moyenne 2kg,5.0,1500.0,300.0
2025-01,semoule moyenne,15.0,900.0,60.0
2025-01,semoule moyenne 10kg,1.0,480.0,480.0
2025-01,semoule moyenne 25kg,16.0,16000.0,1000.0
2025-01,semoule moyenne moula 2kg,4.0,540.0,135.0
2025-01,semoule orge,5.0,900.0,180.0
2025-01,sepllière,3.0,600.0,200.0
2025-01,serviette,20.0,1000.0,50.0
2025-01,serviette en papaier,15.0,525.0,35.0
2025-01,serviette en papier,12.0,540.0,45.0
2025-01,shwepess canettes 24cl,15.0,1035.0,69.0
2025-01,shwepess canettes gold 24cl,12.0,876.0,73.0
2025-01,silamane boucher dettes,1.0,4200.0,4200.0
2025-01,skotch,4.0,200.0,50.0
2025-01,slimane dettes,1.0,1900.0,1900.0
2025-01,soda hamoud 25 cl,18.0,525.6,29.2
2025-01,sofiane achat ; citron +farine+ boites plateaux,1.0,2000.0,2000.0
2025-01,sofiane achats cheraga,1.0,5000.0,5000.0
2025-01,sofiane traveaux,1.0,50000.0,50000.0
2025-01,sos cafards dette,1.0,15000.0,15000.0
2025-01,sprite canettes 33 cl,7.0,525.0,75.0
2025-01,storm magasin,1.0,1500.0,1500.0
2025-01,storm portable magasin,1.0,1000.0,1000.0
2025-01,storme magasin,1.0,2000.0,2000.0
2025-01,storme modem locale,1.0,1500.0,1500.0
2025-01,sucre 1kg,20.0,1800.0,90.0
2025-01,sucre blanc 25kg,1.0,2475.0,2475.0
2025-01,sucre cristalisé,15.0,1485.0,99.0
2025-01,sucre cristalisé 1kg,11.0,1020.0,92.72727272727273
2025-01,sucre cristalisé 25kg,36.0,5915.0,164.30555555555554
2025-01,sucre glace,117.0,14254.0,121.82905982905983
2025-01,sucre glace mordjan,5.0,725.0,145.0
2025-01,sucre glace mordjane,7.0,822.5,117.5
2025-01,sucre roux,1.0,280.0,280.0
2025-01,tamis,20.0,3000.0,150.0
2025-01,tarte au citron,3.0,450.0,150.0
2025-01,tchina citronnade 33cl,12.0,504.0,42.0
2025-01,tchina orange 33cl,12.0,504.0,42.0
2025-01,tchina orange abricot 33cl,33.0,1386.0,42.0
2025-01,tchina orange carotte citron 33cl,12.0,504.0,42.0
2025-01,tchina orange mangue 33cl,12.0,504.0,42.0
2025-01,tchina orange pèche 33cl,12.0,504.0,42.0
2025-01,terida,21.0,4330.0,206.1904761904762
2025-01,thermo,1.0,2500.0,2500.0
2025-01,thon,2.0,1450.0,725.0
2025-01,thon 1kg,57.0,54000.0,947.3684210526316
2025-01,thon 2kg,3.0,5400.0,1800.0
2025-01,thym,10.0,400.0,40.0
2025-01,thé + livraison,2.0,800.0,400.0
2025-01,tofia,1.0,970.0,970.0
2025-01,tofia 2kg,1.0,970.0,970.0
2025-01,tofia caramel 2kg,3.0,2920.0,973.3333333333334
2025-01,toile sirrée,2.5,500.0,200.0
2025-01,tomate,16.0,1390.0,86.875
2025-01,tomate cerise,10.0,2900.0,290.0
2025-01,tomate conserve,89.0,28200.0,316.85393258426967
2025-01,tomate conserve 1kg,30.0,9465.0,315.5
2025-01,tomate fraiche,133.1,12495.0,93.87678437265214
2025-01,tomate fraiche 20+20,40.0,2000.0,50.0
2025-01,tomate fraiche dure,3.0,360.0,120.0
2025-01,tomate fraiché,10.0,1000.0,100.0
2025-01,tomate pomme de terre,2.0,2700.0,1350.0
2025-01,topy caramel 3kg,1.0,1420.0,1420.0
2025-01,transfou,1.0,450.0,450.0
2025-01,transport et manutention,1.0,2000.0,2000.0
2025-01,transport et manutention semoule,1.0,2000.0,2000.0
2025-01,transport marchandise du marché au magasin,1.0,1000.0,1000.0
2025-01,transport marchandise mourad,1.0,1000.0,1000.0
2025-01,vanille,1.5,862.5,575.0
2025-01,vanille 4kg,2.5,1750.0,700.0
2025-01,vanille baraka 4kg,4.0,2970.0,742.5
2025-01,vermissel,0.4,200.0,500.0
2025-01,vermisssel,0.5,200.0,400.0
2025-01,viande d'agneau,35.0,62400.0,1782.857142857143
2025-01,viande d'agneau 1700da/kg,1.0,500.0,500.0
2025-01,viande de veau,2.0,900.0,450.0
2025-01,viande hachée,52.85,64490.0,1220.2459791863766
2025-01,viande hachée slimane,0.25,600.0,2400.0
2025-01,viande morceaux,49.4,49205.0,996.0526315789474
2025-01,viande morceaux 150g,4.0,1200.0,300.0
2025-01,viande pour chorba,1.0,2500.0,2500.0
2025-01,vingrette,1.0,250.0,250.0
2025-01,vinigrette,1.0,270.0,270.0
2025-01,werd chouche,0.1,900.0,9000.0
2025-01,yassir houda,1.0,900.0,900.0
2025-01,épaule,2.0,5000.0,2500.0
2025-01,épice,5.0,900.0,180.0
2025-01,épice chorba,0.1,180.0,1800.0
2025-01,épice poulet,5.5,5250.0,954.5454545454545
2025-01,épices,5.0,500.0,100.0
2025-01,épices + ail,6.0,600.0,100.0
2025-01,épinards,35.0,1150.0,32.857142857142854
2025-01,épinards + persil,15.0,450.0,30.0
2025-03,3akeri,2.5,3300.0,1320.0
2025-03,9etayef,70.0,4900.0,70.0
2025-03,acide citrique,0.1,100.0,1000.0
2025-03,"amande bla,c",0.5,1300.0,2600.0
2025-03,amande blanc,35.0,84700.0,2420.0
2025-03,amande marron,2.0,4600.0,2300.0
2025-03,amande moulu,30.0,51000.0,1700.0
2025-03,amande éffilet,1.0,2100.0,2100.0
2025-03,amina baghrir,1.0,10000.0,10000.0
2025-03,annanas,1.0,450.0,450.0
2025-03,assiettes temina,10.0,1500.0,150.0
2025-03,aubergine,1.0,200.0,200.0
2025-03,balance,1.0,600.0,600.0
2025-03,barquettes alimentaire+ liraison,50.0,1650.0,33.0
2025-03,bessel,98.0,5030.0,51.326530612244895
2025-03,bidon,1.0,350.0,350.0
2025-03,bingo,1.0,240.0,240.0
2025-03,blanc de poulet,5.5,4600.0,836.3636363636364
2025-03,blanc de poulet + blanc de poulet,8.0,5600.0,700.0
2025-03,blanc de poulet + poulet haché,6.0,4500.0,750.0
2025-03,blanc de poulet + poulrt haché,6.0,4200.0,700.0
2025-03,blanc de poulet slimane,3.0,2300.0,766.6666666666666
2025-03,boite 12,100.0,1050.0,10.5
2025-03,boite 18,100.0,1370.0,13.7
2025-03,boite 24,50.0,1000.0,20.0
2025-03,boite 36,150.0,3150.0,21.0
2025-03,boite 48/07,150.0,4050.0,27.0
2025-03,boite 48/10,150.0,4950.0,33.0
2025-03,boite cerise confi,2.0,300.0,150.0
2025-03,boite demie plateaux,50.0,2650.0,53.0
2025-03,boite raib,50.0,550.0,11.0
2025-03,boites décoration pate à sucre,10.0,2000.0,200.0
2025-03,boites plateaux,10.0,980.0,98.0
2025-03,boites porte mangé,8.0,4200.0,525.0
2025-03,brilex,3.0,1050.0,350.0
2025-03,briquet,2.0,300.0,150.0
2025-03,cacao,0.3,450.0,1500.0
2025-03,cacauètte,2.0,860.0,430.0
2025-03,camembert,4.0,1630.0,407.5
2025-03,candia,2.0,260.0,130.0
2025-03,carotte,0.5,40.0,80.0
2025-03,celerie + chou,3.0,150.0,50.0
2025-03,cerise confit,2.0,300.0,150.0
2025-03,chakhechoukhate defer,2.0,440.0,220.0
2025-03,cheddar,6.0,10380.0,1730.0
2025-03,chiffons,5.0,4000.0,800.0
2025-03,chocolat wedjdane blanc,10.0,2300.0,230.0
2025-03,chocolat wedjedane,32.0,8640.0,270.0
2025-03,chocolat wedjedane au lait,2.0,460.0,230.0
2025-03,chocolat wedjedane noir,8.0,1840.0,230.0
2025-03,chocolat wedjedane noisette,5.0,1350.0,270.0
2025-03,cionfiture figue,1.0,550.0,550.0
2025-03,citron,7.0,560.0,80.0
2025-03,confiture,1.0,550.0,550.0
2025-03,confiture 1kg,2.0,900.0,450.0
2025-03,confiture 500g,10.0,2500.0,250.0
2025-03,coriandre +menth+persil,16.0,800.0,50.0
2025-03,courgette,0.5,80.0,160.0
2025-03,courgette +pomme de terre,2.0,160.0,80.0
2025-03,couscous,3.0,510.0,170.0
2025-03,crevette,1.1,4100.0,3727.2727272727275
2025-03,cristeaux,1.0,140.0,140.0
2025-03,crème liquide 1 litre,23.0,9820.0,426.95652173913044
2025-03,crème liquide 4 fromage,2.0,440.0,220.0
2025-03,cuillere,2.0,500.0,250.0
2025-03,cuisse,8.0,1380.0,172.5
2025-03,cuisses,28.0,5100.0,182.14285714285714
2025-03,cuisses désossé,2.0,500.0,250.0
2025-03,curdent,4.0,500.0,125.0
2025-03,demie boite,40.0,2120.0,53.0
2025-03,dentelle dor2,10.0,1300.0,130.0
2025-03,dettes légumes,2.0,2410.0,1205.0
2025-03,dettes mourad,1.0,11800.0,11800.0
2025-03,deyoul,401.0,40230.0,100.32418952618454
2025-03,deyoul grand,40.0,4800.0,120.0
2025-03,deyoul grande taille,8.0,960.0,120.0
2025-03,deyoul industriel,16.0,1550.0,96.875
2025-03,deyoul petit,9.0,900.0,100.0
2025-03,deyoul petits,50.0,5000.0,100.0
2025-03,deyoul slimane,10.0,1350.0,135.0
2025-03,djeldjelan,2.5,1625.0,650.0
2025-03,dégraissant,1.0,320.0,320.0
2025-03,escalope,1.0,100.0,100.0
2025-03,facture cevital,1.0,34000.0,34000.0
2025-03,facture éléctricité locale mars,1.0,11550.0,11550.0
2025-03,facture éléctricité magasin mars,1.0,23000.0,23000.0
2025-03,faine 10kg,5.0,2900.0,580.0
2025-03,farine 1kg,119.0,10083.0,84.73109243697479
2025-03,ferik,0.2,100.0,500.0
2025-03,feuilletine,0.5,675.0,1350.0
2025-03,fleur de décoration,5.0,1000.0,200.0
2025-03,fondant,6.0,920.0,153.33333333333334
2025-03,fouet,2.0,700.0,350.0
2025-03,fraise,1.0,300.0,300.0
2025-03,frik,0.5,240.0,480.0
2025-03,fromage bidon,2.0,2640.0,1320.0
2025-03,"fromage bidon 1,8kg",1.0,700.0,700.0
2025-03,"fromage bidon 3,8kg",1.0,1400.0,1400.0
2025-03,"fromage bidon 3,kg",3.0,4090.0,1363.3333333333333
2025-03,fromage portion,1.0,280.0,280.0
2025-03,fromage rouge,1.0,330.0,330.0
2025-03,fromage slices,25.0,5120.0,204.8
2025-03,fromage spécial pizza,6.0,1800.0,300.0
2025-03,gherss,19.0,2800.0,147.3684210526316
2025-03,gouda,1.0,200.0,200.0
2025-03,goufrette,2.0,170.0,85.0
2025-03,hamissa,5.0,1080.0,216.0
2025-03,harrissa,1.0,280.0,280.0
2025-03,heech amel,3.0,1500.0,500.0
2025-03,heech employées,2.0,1000.0,500.0
2025-03,houda yassir,2.0,1600.0,800.0
2025-03,hp 1000cc,50.0,750.0,15.0
2025-03,hp 1500 cc,50.0,575.0,11.5
2025-03,huile d'olive,2.0,1400.0,700.0
2025-03,huile elio 5 litres,20.0,12000.0,600.0
2025-03,isis,4.0,1380.0,345.0
2025-03,javel,1.0,200.0,200.0
2025-03,javel 5 litres,1.0,300.0,300.0
2025-03,ketayef,30.0,8400.0,280.0
2025-03,khel,3.0,90.0,30.0
2025-03,kiwi,1.0,200.0,200.0
2025-03,lahssen dette,1.0,20500.0,20500.0
2025-03,lait candia,2.0,260.0,130.0
2025-03,lait en poudre,9.0,4050.0,450.0
2025-03,lavemain,2.0,240.0,120.0
2025-03,les boites,3.0,3600.0,1200.0
2025-03,les poches,10.0,200.0,20.0
2025-03,les virines,1.0,250.0,250.0
2025-03,les vérines,3.0,540.0,180.0
2025-03,levure boulangère,10.0,4150.0,415.0
2025-03,levure chimique,200.0,1500.0,7.5
2025-03,leyanates,5.0,600.0,120.0
2025-03,livraison marchandise,1.0,300.0,300.0
2025-03,livraison marchandise et manutention,1.0,1000.0,1000.0
2025-03,légumes,2.0,1700.0,850.0
2025-03,maa zehar,51.0,3360.0,65.88235294117646
2025-03,madlene,2.0,200.0,100.0
2025-03,maiis,32.0,12320.0,385.0
2025-03,maiizina 25kg,0.05,45.0,900.0
2025-03,margarine feuilletage 500g,4.0,616.0,154.0
2025-03,margarine fleurial 500g,74.0,13024.0,176.0
2025-03,me7alebi,3.0,300.0,100.0
2025-03,miel 5kg,7.0,5565.0,795.0
2025-03,motif 3id,1.0,400.0,400.0
2025-03,motif gateaux,26.0,5200.0,200.0
2025-03,motif temina,2.0,700.0,350.0
2025-03,motif temina bé bé girl,6.0,900.0,150.0
2025-03,motifs 3id,70.0,700.0,10.0
2025-03,nacé,1.0,380.0,380.0
2025-03,nakkache,1334.0,80040.0,60.0
2025-03,nappage,1.0,150.0,150.0
2025-03,noix,5.5,7450.0,1354.5454545454545
2025-03,noix de cajou,0.25,687.5,2750.0
2025-03,oeufs,5.0,75.0,15.0
2025-03,olive dényauté,9.5,5950.0,626.3157894736842
2025-03,olive noir,5.0,2600.0,520.0
2025-03,olive noir et dényauté,4.5,2700.0,600.0
2025-03,"orgonza 5,5",10.0,1200.0,120.0
2025-03,"orgonza4,5",10.0,1000.0,100.0
2025-03,pain tacos,22.0,7800.0,354.54545454545456
2025-03,papier aluminium,2.0,3150.0,1575.0
2025-03,pate feuilletée,25.0,9700.0,388.0
2025-03,pate à sucre,5.0,750.0,150.0
2025-03,pates,1.0,180.0,180.0
2025-03,patites barquettes,1.0,300.0,300.0
2025-03,persil,1.0,30.0,30.0
2025-03,persil menth,10.0,300.0,30.0
2025-03,pinceau,1.0,140.0,140.0
2025-03,pistache,1.5,8570.0,5713.333333333333
2025-03,plateaux,2.0,2200.0,1100.0
2025-03,plateaux oeufs,46.0,19320.0,420.0
2025-03,poches à douille,10.0,200.0,20.0
2025-03,poivre,4.5,900.0,200.0
2025-03,poivre + poivron,11.0,2750.0,250.0
2025-03,poivre + poivron + tomate,1.0,900.0,900.0
2025-03,poivre + tomate,1.0,150.0,150.0
2025-03,poivre +poivron,4.0,800.0,200.0
2025-03,poivron couleur,3.5,720.0,205.71428571428572
2025-03,pomme de terre,6.0,800.0,133.33333333333334
2025-03,"pomme de terre , citon + persil",1.0,1400.0,1400.0
2025-03,poudre mehalebi,3.0,300.0,100.0
2025-03,poulet haché + blanc de poulet,71.5,50050.0,700.0
2025-03,prunes,1.0,1200.0,1200.0
2025-03,quissetes blanc num 10,15.0,615.0,41.0
2025-03,quissetes blanc num 12,30.0,1110.0,37.0
2025-03,quissettes dorés,45.0,1980.0,44.0
2025-03,quissettes num 8,50.0,2000.0,40.0
2025-03,raisins,1.0,200.0,200.0
2025-03,raisins sec,1.0,1300.0,1300.0
2025-03,raisins secs,0.25,350.0,1400.0
2025-03,rallonge,1.0,800.0,800.0
2025-03,rechta,180.0,19300.0,107.22222222222223
2025-03,riz basmati,1.0,480.0,480.0
2025-03,sac croissant 18,1.0,600.0,600.0
2025-03,sac croissant 19,2.0,1200.0,600.0
2025-03,sac croissant 23,5.0,4250.0,850.0
2025-03,sac poubelle,6.0,1600.0,266.6666666666667
2025-03,sachets blanc 5 kg,1.0,900.0,900.0
2025-03,sachets blanc 5kg,2.0,2400.0,1200.0
2025-03,sachets pain transparent,2.0,1900.0,950.0
2025-03,salade,1.0,50.0,50.0
2025-03,salade+persil,2.0,200.0,100.0
2025-03,sauce samouray,1.0,200.0,200.0
2025-03,sel,4.0,140.0,35.0
2025-03,"semen madina 1,8kg",19.0,15040.0,791.578947368421
2025-03,semoule blé complet,10.0,1000.0,100.0
2025-03,semoule fine 10kg,20.0,7600.0,380.0
2025-03,semoule fine 25kg,25.0,25000.0,1000.0
2025-03,semoule grosse 2kg,6.0,1440.0,240.0
2025-03,semoule grosse moula 2kg,1.0,270.0,270.0
2025-03,semoule moula gross 10 kg,3.0,2850.0,950.0
2025-03,semoule moyenne 25kg,5.0,5000.0,1000.0
2025-03,semoule orge,5.0,600.0,120.0
2025-03,serviette en papier,15.0,690.0,46.0
2025-03,storm magasin,1.0,2000.0,2000.0
2025-03,storm modem locale,1.0,1500.0,1500.0
2025-03,sucre brun,1.0,250.0,250.0
2025-03,sucre cristalisé 1kg,14.0,1260.0,90.0
2025-03,sucre de dattes,1.0,250.0,250.0
2025-03,sucre glace,84.0,10554.0,125.64285714285714
2025-03,tagliatelle,1.0,9140.0,9140.0
2025-03,terida,13.0,2400.0,184.6153846153846
2025-03,thon 1kg,3.0,2850.0,950.0
2025-03,thon 2kg,2.0,3800.0,1900.0
2025-03,thym,1.0,250.0,250.0
2025-03,tofia caramel 2kg,2.0,1990.0,995.0
2025-03,tomate,1.0,1.0,1.0
2025-03,tomate fraiche,47.0,4630.0,98.51063829787235
2025-03,transport et manutention semoule et farine,1.0,2000.0,2000.0
2025-03,vanille 4kg,1.5,1050.0,700.0
2025-03,viande,3.0,1970.0,656.6666666666666
2025-03,viande choreba,1.0,270.0,270.0
2025-03,viande d'agneau,0.5,1300.0,2600.0
2025-03,viande ghenemi,0.3,780.0,2600.0
2025-03,viande hachée,14.0,14250.0,1017.8571428571429
2025-03,viande morceaux,2.0,500.0,250.0
2025-03,werd chouch,0.075,750.0,10000.0
2025-03,yassir saida,1.0,700.0,700.0
2025-03,épinards,10.0,300.0,30.0
2025-03,épinards+ coriandre+ persil+menth,25.0,750.0,30.0
2025-03,épulecheur,1.0,150.0,150.0
2025-05,3akeri,9.0,9900.0,1100.0
2025-05,3assila,1.0,350.0,350.0
2025-05,9etayef,10.0,700.0,70.0
2025-05,abricot seche,2.0,3000.0,1500.0
2025-05,achoir,1.0,2000.0,2000.0
2025-05,ail,1.0,800.0,800.0
2025-05,akila et rayan yassir,1.0,1000.0,1000.0
2025-05,amande blanc,16.0,38120.0,2382.5
2025-05,amande marron,2.0,4440.0,2220.0
2025-05,amande moulu,5.0,9000.0,1800.0
2025-05,amande éffilet,0.5,1100.0,2200.0
